checkpoint,group,episode,offset,frame_idx,goal_score_std
epoch3,obtain_coverage,12,0.0,4800,0.0035970115568488836
epoch3,obtain_coverage,12,0.1,4840,0.0025974391028285027
epoch3,obtain_coverage,12,0.25,4900,0.0027981773018836975
epoch3,obtain_coverage,12,0.5,5000,0.004104363266378641
epoch3,obtain_coverage,13,0.0,5200,0.0024419003166258335
epoch3,obtain_coverage,13,0.1,5240,0.003342765150591731
epoch3,obtain_coverage,13,0.25,5300,0.002706789644435048
epoch3,obtain_coverage,13,0.5,5400,0.0024468337651342154
epoch3,obtain_coverage,14,0.0,5600,0.029593097046017647
epoch3,obtain_coverage,14,0.1,5640,0.028108710423111916
epoch3,obtain_coverage,14,0.25,5700,0.022736167535185814
epoch3,obtain_coverage,14,0.5,5800,0.009981375187635422
epoch3,obtain_coverage,15,0.0,6000,0.006445825099945068
epoch3,obtain_coverage,15,0.1,6040,0.006140087265521288
epoch3,obtain_coverage,15,0.25,6100,0.0039312150329351425
epoch3,obtain_coverage,15,0.5,6200,0.0034172788728028536
epoch3,obtain_coverage,16,0.0,6400,0.009075193665921688
epoch3,obtain_coverage,16,0.1,6440,0.004597445949912071
epoch3,obtain_coverage,16,0.25,6500,0.004942219704389572
epoch3,obtain_coverage,16,0.5,6600,0.006091787479817867
epoch3,obtain_coverage,17,0.0,6800,0.0040466743521392345
epoch3,obtain_coverage,17,0.1,6840,0.0016985168913379312
epoch3,obtain_coverage,17,0.25,6900,0.001782554667443037
epoch3,obtain_coverage,17,0.5,7000,0.007424377370625734
epoch3,obtain_coverage,18,0.0,7200,0.004143013618886471
epoch3,obtain_coverage,18,0.1,7240,0.00457054702565074
epoch3,obtain_coverage,18,0.25,7300,0.004936785902827978
epoch3,obtain_coverage,18,0.5,7400,0.006891238037496805
epoch3,obtain_coverage,19,0.0,7600,0.03424117714166641
epoch3,obtain_coverage,19,0.1,7640,0.0028058018069714308
epoch3,obtain_coverage,19,0.25,7700,0.003715864382684231
epoch3,obtain_coverage,19,0.5,7800,0.0051713730208575726
epoch4,treechop,5,0.0,11352,0.020020006224513054
epoch4,treechop,5,0.1,11553,0.01937539130449295
epoch4,treechop,5,0.25,11855,0.016920646652579308
epoch4,treechop,5,0.5,12358,0.006584832910448313
epoch4,treechop,7,0.0,15807,0.014806450344622135
epoch4,treechop,7,0.1,16008,0.0074102687649428844
epoch4,treechop,7,0.25,16310,0.002588074654340744
epoch4,treechop,7,0.5,16813,0.023228870704770088
epoch4,treechop,12,0.0,26736,0.02270372025668621
epoch4,treechop,12,0.1,26980,0.0005006681312806904
epoch4,treechop,12,0.25,27345,0.001801303937099874
epoch4,treechop,12,0.5,27954,0.023789919912815094
epoch4,treechop,15,0.0,33352,0.01458315271884203
epoch4,treechop,15,0.1,33566,0.005023670382797718
epoch4,treechop,15,0.25,33886,0.002924793865531683
epoch4,treechop,15,0.5,34421,0.004974348470568657
epoch4,treechop,16,0.0,35491,0.021092982962727547
epoch4,treechop,16,0.1,35795,0.0015100766904652119
epoch4,treechop,16,0.25,36250,0.005506035406142473
epoch4,treechop,16,0.5,37009,0.0024826317094266415
epoch4,treechop,18,0.0,42663,0.01520070806145668
epoch4,treechop,18,0.1,42919,0.00553539302200079
epoch4,treechop,18,0.25,43302,0.008565186522901058
epoch4,treechop,18,0.5,43941,0.01730435900390148
epoch4,treechop,33,0.0,72013,0.012359648011624813
epoch4,treechop,33,0.1,72228,0.016924479976296425
epoch4,treechop,33,0.25,72551,0.0007515371544286609
epoch4,treechop,33,0.5,73089,0.002163245342671871
epoch4,treechop,37,0.0,80473,0.009630793705582619
epoch4,treechop,37,0.1,80667,0.003851456567645073
epoch4,treechop,37,0.25,80959,0.008442903868854046
epoch4,treechop,37,0.5,81445,0.00614104513078928
epoch4,treechop,45,0.0,98880,0.007356682792305946
epoch4,treechop,45,0.1,99033,0.009871737100183964
epoch4,treechop,45,0.25,99262,0.0025612881872802973
epoch4,treechop,45,0.5,99644,0.0053818910382688046
epoch4,treechop,52,0.0,110292,0.01042404305189848
epoch4,treechop,52,0.1,110460,0.0051048570312559605
epoch4,treechop,52,0.25,110712,0.01181208249181509
epoch4,treechop,52,0.5,111132,0.0009491538512520492
epoch4,treechop,55,0.0,115879,0.005450449418276548
epoch4,treechop,55,0.1,116032,0.0008762387442402542
epoch4,treechop,55,0.25,116261,0.0042383018881082535
epoch4,treechop,55,0.5,116643,0.003039757488295436
epoch4,treechop,66,0.0,139059,0.013404677622020245
epoch4,treechop,66,0.1,139236,0.005127279553562403
epoch4,treechop,66,0.25,139501,0.0041318112052977085
epoch4,treechop,66,0.5,139942,0.0009870033245533705
epoch4,treechop,71,0.0,148789,0.018983740359544754
epoch4,treechop,71,0.1,149042,0.007846378721296787
epoch4,treechop,71,0.25,149421,0.014108751900494099
epoch4,treechop,71,0.5,150054,0.0025232129264622927
epoch4,treechop,75,0.0,159717,0.02346312627196312
epoch4,treechop,75,0.1,159995,0.005078046582639217
epoch4,treechop,75,0.25,160411,0.014291440136730671
epoch4,treechop,75,0.5,161105,0.016804171726107597
epoch4,treechop,80,0.0,173175,0.025410855188965797
epoch4,treechop,80,0.1,173438,0.003114905906841159
epoch4,treechop,80,0.25,173833,0.015054500661790371
epoch4,treechop,80,0.5,174490,0.005941218696534634
epoch4,treechop,83,0.0,180856,0.019298404455184937
epoch4,treechop,83,0.1,181108,0.0038740350864827633
epoch4,treechop,83,0.25,181487,0.003487442387267947
epoch4,treechop,83,0.5,182118,0.01680583320558071
epoch4,treechop,86,0.0,189843,0.026680558919906616
epoch4,treechop,86,0.1,190092,0.009295186027884483
epoch4,treechop,86,0.25,190467,0.010116906836628914
epoch4,treechop,86,0.5,191090,0.0038695659022778273
epoch4,treechop,90,0.0,200566,0.016265369951725006
epoch4,treechop,90,0.1,200824,0.002251813653856516
epoch4,treechop,90,0.25,201211,0.006162988021969795
epoch4,treechop,90,0.5,201856,0.019195320084691048
epoch4,treechop,92,0.0,206034,0.019602976739406586
epoch4,treechop,92,0.1,206344,0.0011299088364467025
epoch4,treechop,92,0.25,206808,0.0019579525105655193
epoch4,treechop,92,0.5,207582,0.002646943088620901
epoch4,treechop,96,0.0,214618,0.015127967111766338
epoch4,treechop,96,0.1,214816,0.004516432993113995
epoch4,treechop,96,0.25,215114,0.003190381685271859
epoch4,treechop,96,0.5,215610,0.0015789989847689867
epoch4,treechop,116,0.0,259771,0.0035151189658790827
epoch4,treechop,116,0.1,259931,0.014658133499324322
epoch4,treechop,116,0.25,260172,0.019906293600797653
epoch4,treechop,116,0.5,260573,0.0004929080605506897
epoch4,treechop,118,0.0,263031,6.152923742774874e-05
epoch4,treechop,118,0.1,263169,0.002115802140906453
epoch4,treechop,118,0.25,263375,0.0037681397516280413
epoch4,treechop,118,0.5,263720,0.0027941919397562742
epoch4,treechop,122,0.0,269372,0.00023794727167114615
epoch4,treechop,122,0.1,269551,0.004944018553942442
epoch4,treechop,122,0.25,269818,0.002016447950154543
epoch4,treechop,122,0.5,270265,0.00036186794750392437
epoch4,treechop,124,0.0,273100,0.0025189490988850594
epoch4,treechop,124,0.1,273257,0.007871563546359539
epoch4,treechop,124,0.25,273493,0.0067083812318742275
epoch4,treechop,124,0.5,273886,0.010667331516742706
epoch4,treechop,125,0.0,274673,0.018052106723189354
epoch4,treechop,125,0.1,274823,0.008716505952179432
epoch4,treechop,125,0.25,275049,0.0026019273791462183
epoch4,treechop,125,0.5,275425,0.003919886890798807
epoch4,treechop,134,0.0,289660,5.06092983414419e-05
epoch4,treechop,134,0.1,289843,0.008284695446491241
epoch4,treechop,134,0.25,290117,0.0005465180729515851
epoch4,treechop,134,0.5,290574,0.001940141199156642
epoch4,treechop,135,0.0,291490,0.00518733961507678
epoch4,treechop,135,0.1,291679,0.004090758040547371
epoch4,treechop,135,0.25,291962,0.0026840418577194214
epoch4,treechop,135,0.5,292434,0.0021148943342268467
epoch4,treechop,138,0.0,296663,0.013363162986934185
epoch4,treechop,138,0.1,296858,0.006408312823623419
epoch4,treechop,138,0.25,297150,0.020010819658637047
epoch4,treechop,138,0.5,297637,0.008335155434906483
epoch4,treechop,145,0.0,311140,0.02045050449669361
epoch4,treechop,145,0.1,311307,0.00395818380638957
epoch4,treechop,145,0.25,311557,0.0005715552251785994
epoch4,treechop,145,0.5,311974,0.02186821773648262
epoch4,treechop,149,0.0,323333,0.012555289082229137
epoch4,treechop,149,0.1,323572,0.007856924086809158
epoch4,treechop,149,0.25,323930,0.0013073504669591784
epoch4,treechop,149,0.5,324527,0.00233625341206789
epoch4,treechop,154,0.0,333986,0.007877699099481106
epoch4,treechop,154,0.1,334138,0.013343892991542816
epoch4,treechop,154,0.25,334366,0.001468197675421834
epoch4,treechop,154,0.5,334745,0.002227497985586524
epoch4,treechop,156,0.0,337454,0.015840785577893257
epoch4,treechop,156,0.1,337649,0.024275587871670723
epoch4,treechop,156,0.25,337942,0.0034770218189805746
epoch4,treechop,156,0.5,338429,0.0025188890285789967
epoch4,treechop,158,0.0,341211,0.00988752767443657
epoch4,treechop,158,0.1,341562,0.02437370829284191
epoch4,treechop,158,0.25,342088,0.017167961224913597
epoch4,treechop,158,0.5,342965,0.0014631422236561775
epoch4,treechop,170,0.0,364588,0.011480622924864292
epoch4,treechop,170,0.1,364739,0.007655442226678133
epoch4,treechop,170,0.25,364966,0.0016015226719900966
epoch4,treechop,170,0.5,365344,0.0023353444412350655
epoch4,treechop,176,0.0,375082,0.02036350592970848
epoch4,treechop,176,0.1,375305,0.0034874624107033014
epoch4,treechop,176,0.25,375639,0.003935739863663912
epoch4,treechop,176,0.5,376196,0.00733993062749505
epoch4,treechop,185,0.0,393144,0.020474378019571304
epoch4,treechop,185,0.1,393300,0.0010738478740677238
epoch4,treechop,185,0.25,393535,0.0006299418164417148
epoch4,treechop,185,0.5,393926,0.0006983491475693882
epoch4,treechop,187,0.0,396784,0.0159405916929245
epoch4,treechop,187,0.1,397110,0.017477665096521378
epoch4,treechop,187,0.25,397598,0.009988541714847088
epoch4,treechop,187,0.5,398412,0.02270231582224369
epoch4,treechop,188,0.0,400041,0.016243761405348778
epoch4,treechop,188,0.1,400420,0.0068671489134430885
epoch4,treechop,188,0.25,400987,0.006862391717731953
epoch4,treechop,188,0.5,401934,0.0038934829644858837
epoch4,treechop,190,0.0,405912,0.037024158984422684
epoch4,treechop,190,0.1,406123,0.023466801270842552
epoch4,treechop,190,0.25,406440,0.010148872621357441
epoch4,treechop,190,0.5,406969,0.004573996178805828
epoch4,treechop,194,0.0,415139,0.019917123019695282
epoch4,treechop,194,0.1,415344,0.003661495167762041
epoch4,treechop,194,0.25,415651,0.004960702266544104
epoch4,treechop,194,0.5,416163,0.007730885874480009
epoch4,obtain_spawn,ep001_1784633250670,0.0,0,0.006407523062080145
epoch4,obtain_spawn,ep001_1784633396270,0.0,0,0.0027840561233460903
epoch4,obtain_spawn,ep001_1784633525602,0.0,0,0.0018474403768777847
epoch4,obtain_spawn,ep001_1784647041967,0.0,0,0.0006093329284340143
epoch4,obtain_spawn,ep001_1784647176868,0.0,0,0.010333927348256111
epoch4,obtain_spawn,ep001_1784647301681,0.0,0,0.006703484337776899
epoch4,obtain_spawn,ep001_1784647444573,0.0,0,0.0023255255073308945
epoch4,obtain_spawn,ep001_1784647592008,0.0,0,0.028142165392637253
epoch4,obtain_spawn,ep001_1784647708743,0.0,0,0.0013060806086286902
epoch4,obtain_spawn,ep001_1784647828624,0.0,0,0.008446525782346725
epoch4,obtain_spawn,ep001_1784647943879,0.0,0,0.00407265592366457
epoch4,obtain_coverage,0,0.0,0,0.00601984653621912
epoch4,obtain_coverage,0,0.1,40,0.006495914421975613
epoch4,obtain_coverage,0,0.25,100,0.003756569232791662
epoch4,obtain_coverage,0,0.5,200,0.0003029718645848334
epoch4,obtain_coverage,1,0.0,400,0.0018801398109644651
epoch4,obtain_coverage,1,0.1,440,0.0011424937983974814
epoch4,obtain_coverage,1,0.25,500,0.0008198813302442431
epoch4,obtain_coverage,1,0.5,600,0.005517006851732731
epoch4,obtain_coverage,2,0.0,800,0.020644083619117737
epoch4,obtain_coverage,2,0.1,840,0.0033359734807163477
epoch4,obtain_coverage,2,0.25,900,0.00444038026034832
epoch4,obtain_coverage,2,0.5,1000,0.0018527846550568938
epoch4,obtain_coverage,3,0.0,1200,0.0197104811668396
epoch4,obtain_coverage,3,0.1,1240,0.001837422139942646
epoch4,obtain_coverage,3,0.25,1300,0.0032948367297649384
epoch4,obtain_coverage,3,0.5,1400,0.0
epoch4,obtain_coverage,4,0.0,1600,0.01011449284851551
epoch4,obtain_coverage,4,0.1,1640,0.002262154361233115
epoch4,obtain_coverage,4,0.25,1700,0.00046370725613087416
epoch4,obtain_coverage,4,0.5,1800,0.0019677486270666122
epoch4,obtain_coverage,5,0.0,2000,0.0026274858973920345
epoch4,obtain_coverage,5,0.1,2040,0.0010254350490868092
epoch4,obtain_coverage,5,0.25,2100,0.0009149039979092777
epoch4,obtain_coverage,5,0.5,2200,0.011850865557789803
epoch4,obtain_coverage,6,0.0,2400,0.0029206036124378443
epoch4,obtain_coverage,6,0.1,2440,0.009695861488580704
epoch4,obtain_coverage,6,0.25,2500,0.012846381403505802
epoch4,obtain_coverage,6,0.5,2600,0.00529418233782053
epoch4,obtain_coverage,7,0.0,2800,0.0030783931724727154
epoch4,obtain_coverage,7,0.1,2840,0.00182389747351408
epoch4,obtain_coverage,7,0.25,2900,0.003819140139967203
epoch4,obtain_coverage,7,0.5,3000,0.0061679985374212265
epoch4,obtain_coverage,8,0.0,3200,0.0013873919378966093
epoch4,obtain_coverage,8,0.1,3240,0.0028558208141475916
epoch4,obtain_coverage,8,0.25,3300,0.005408084485679865
epoch4,obtain_coverage,8,0.5,3400,0.0034320566337555647
epoch4,obtain_coverage,9,0.0,3600,0.01252434030175209
epoch4,obtain_coverage,9,0.1,3640,0.007326498162001371
epoch4,obtain_coverage,9,0.25,3700,0.0010092261945828795
epoch4,obtain_coverage,9,0.5,3800,0.00398693373426795
epoch4,obtain_coverage,10,0.0,4000,0.004845853429287672
epoch4,obtain_coverage,10,0.1,4040,0.006440873257815838
epoch4,obtain_coverage,10,0.25,4100,0.005670221522450447
epoch4,obtain_coverage,10,0.5,4200,0.004938032012432814
epoch4,obtain_coverage,11,0.0,4400,0.0011337880278006196
epoch4,obtain_coverage,11,0.1,4440,0.007616768125444651
epoch4,obtain_coverage,11,0.25,4500,0.007948058657348156
epoch4,obtain_coverage,11,0.5,4600,0.002666124142706394
epoch4,obtain_coverage,12,0.0,4800,0.004127285443246365
epoch4,obtain_coverage,12,0.1,4840,0.004296755883842707
epoch4,obtain_coverage,12,0.25,4900,0.0022347900085151196
epoch4,obtain_coverage,12,0.5,5000,0.005704222247004509
epoch4,obtain_coverage,13,0.0,5200,0.0021781562827527523
epoch4,obtain_coverage,13,0.1,5240,0.0031824233010411263
epoch4,obtain_coverage,13,0.25,5300,0.0013503845548257232
epoch4,obtain_coverage,13,0.5,5400,0.0025307140313088894
epoch4,obtain_coverage,14,0.0,5600,0.028136705979704857
epoch4,obtain_coverage,14,0.1,5640,0.027218375355005264
epoch4,obtain_coverage,14,0.25,5700,0.02289867401123047
epoch4,obtain_coverage,14,0.5,5800,0.008000792004168034
epoch4,obtain_coverage,15,0.0,6000,0.005790580529719591
epoch4,obtain_coverage,15,0.1,6040,0.0050412495620548725
epoch4,obtain_coverage,15,0.25,6100,0.00282517122104764
epoch4,obtain_coverage,15,0.5,6200,0.004027883987873793
epoch4,obtain_coverage,16,0.0,6400,0.010772394016385078
epoch4,obtain_coverage,16,0.1,6440,0.005962984170764685
epoch4,obtain_coverage,16,0.25,6500,0.00560109643265605
epoch4,obtain_coverage,16,0.5,6600,0.007496885489672422
epoch4,obtain_coverage,17,0.0,6800,0.0037973339203745127
epoch4,obtain_coverage,17,0.1,6840,0.002333182143047452
epoch4,obtain_coverage,17,0.25,6900,0.001814618706703186
epoch4,obtain_coverage,17,0.5,7000,0.008769734762609005
epoch4,obtain_coverage,18,0.0,7200,0.002268217271193862
epoch4,obtain_coverage,18,0.1,7240,0.003427523886784911
epoch4,obtain_coverage,18,0.25,7300,0.005612252280116081
epoch4,obtain_coverage,18,0.5,7400,0.008120594546198845
epoch4,obtain_coverage,19,0.0,7600,0.042541321367025375
epoch4,obtain_coverage,19,0.1,7640,0.0043596383184194565
epoch4,obtain_coverage,19,0.25,7700,0.004257212858647108
epoch4,obtain_coverage,19,0.5,7800,0.007586352061480284
epoch5,treechop,5,0.0,11352,0.043278615921735764
epoch5,treechop,5,0.1,11553,0.019678834825754166
epoch5,treechop,5,0.25,11855,0.018572621047496796
epoch5,treechop,5,0.5,12358,0.006863773334771395
epoch5,treechop,7,0.0,15807,0.038209326565265656
epoch5,treechop,7,0.1,16008,0.009105169214308262
epoch5,treechop,7,0.25,16310,0.004512279760092497
epoch5,treechop,7,0.5,16813,0.023827699944376945
epoch5,treechop,12,0.0,26736,0.03899190202355385
epoch5,treechop,12,0.1,26980,0.0008567493059672415
epoch5,treechop,12,0.25,27345,0.002185801276937127
epoch5,treechop,12,0.5,27954,0.02128470502793789
epoch5,treechop,15,0.0,33352,0.029904890805482864
epoch5,treechop,15,0.1,33566,0.00494008744135499
epoch5,treechop,15,0.25,33886,0.0035748404916375875
epoch5,treechop,15,0.5,34421,0.007829881273210049
epoch5,treechop,16,0.0,35491,0.01646306738257408
epoch5,treechop,16,0.1,35795,0.0018504838226363063
epoch5,treechop,16,0.25,36250,0.005667549557983875
epoch5,treechop,16,0.5,37009,0.0027437794487923384
epoch5,treechop,18,0.0,42663,0.021095098927617073
epoch5,treechop,18,0.1,42919,0.004480157513171434
epoch5,treechop,18,0.25,43302,0.010423226282000542
epoch5,treechop,18,0.5,43941,0.01752287894487381
epoch5,treechop,33,0.0,72013,0.018428470939397812
epoch5,treechop,33,0.1,72228,0.015456482768058777
epoch5,treechop,33,0.25,72551,0.000843907124362886
epoch5,treechop,33,0.5,73089,0.003940911963582039
epoch5,treechop,37,0.0,80473,0.029844705015420914
epoch5,treechop,37,0.1,80667,0.004299800377339125
epoch5,treechop,37,0.25,80959,0.008559560403227806
epoch5,treechop,37,0.5,81445,0.004781743511557579
epoch5,treechop,45,0.0,98880,0.011044289916753769
epoch5,treechop,45,0.1,99033,0.010566805489361286
epoch5,treechop,45,0.25,99262,0.0027779084630310535
epoch5,treechop,45,0.5,99644,0.0058172219432890415
epoch5,treechop,52,0.0,110292,0.022913983091711998
epoch5,treechop,52,0.1,110460,0.004825681913644075
epoch5,treechop,52,0.25,110712,0.015706084668636322
epoch5,treechop,52,0.5,111132,0.0010681009152904153
epoch5,treechop,55,0.0,115879,0.0050836000591516495
epoch5,treechop,55,0.1,116032,0.00097606738563627
epoch5,treechop,55,0.25,116261,0.004222530405968428
epoch5,treechop,55,0.5,116643,0.0034379372373223305
epoch5,treechop,66,0.0,139059,0.028158770874142647
epoch5,treechop,66,0.1,139236,0.0060431621968746185
epoch5,treechop,66,0.25,139501,0.004773168824613094
epoch5,treechop,66,0.5,139942,0.0008673422853462398
epoch5,treechop,71,0.0,148789,0.04187127947807312
epoch5,treechop,71,0.1,149042,0.00780068151652813
epoch5,treechop,71,0.25,149421,0.013110504485666752
epoch5,treechop,71,0.5,150054,0.002735344460234046
epoch5,treechop,75,0.0,159717,0.04366686940193176
epoch5,treechop,75,0.1,159995,0.006146187894046307
epoch5,treechop,75,0.25,160411,0.013407747261226177
epoch5,treechop,75,0.5,161105,0.01164706889539957
epoch5,treechop,80,0.0,173175,0.03013412468135357
epoch5,treechop,80,0.1,173438,0.003537386190146208
epoch5,treechop,80,0.25,173833,0.017911598086357117
epoch5,treechop,80,0.5,174490,0.005901157855987549
epoch5,treechop,83,0.0,180856,0.018870968371629715
epoch5,treechop,83,0.1,181108,0.005948465783149004
epoch5,treechop,83,0.25,181487,0.0032778603490442038
epoch5,treechop,83,0.5,182118,0.025230159983038902
epoch5,treechop,86,0.0,189843,0.03304072842001915
epoch5,treechop,86,0.1,190092,0.008773279376327991
epoch5,treechop,86,0.25,190467,0.01278736349195242
epoch5,treechop,86,0.5,191090,0.004492778331041336
epoch5,treechop,90,0.0,200566,0.042272381484508514
epoch5,treechop,90,0.1,200824,0.00203910656273365
epoch5,treechop,90,0.25,201211,0.007492645177990198
epoch5,treechop,90,0.5,201856,0.019521348178386688
epoch5,treechop,92,0.0,206034,0.019931700080633163
epoch5,treechop,92,0.1,206344,0.0015087692299857736
epoch5,treechop,92,0.25,206808,0.005814113654196262
epoch5,treechop,92,0.5,207582,0.0028138139750808477
epoch5,treechop,96,0.0,214618,0.03415840491652489
epoch5,treechop,96,0.1,214816,0.006480659358203411
epoch5,treechop,96,0.25,215114,0.003269794164225459
epoch5,treechop,96,0.5,215610,0.0015869664493948221
epoch5,treechop,116,0.0,259771,0.005012748297303915
epoch5,treechop,116,0.1,259931,0.01873733662068844
epoch5,treechop,116,0.25,260172,0.02060813643038273
epoch5,treechop,116,0.5,260573,0.0005066239391453564
epoch5,treechop,118,0.0,263031,0.0001712547236820683
epoch5,treechop,118,0.1,263169,0.0028708195313811302
epoch5,treechop,118,0.25,263375,0.00594438798725605
epoch5,treechop,118,0.5,263720,0.0038807711098343134
epoch5,treechop,122,0.0,269372,0.0018927794881165028
epoch5,treechop,122,0.1,269551,0.004773858934640884
epoch5,treechop,122,0.25,269818,0.0021831511985510588
epoch5,treechop,122,0.5,270265,0.00012984214117750525
epoch5,treechop,124,0.0,273100,0.0022841733880341053
epoch5,treechop,124,0.1,273257,0.006582687608897686
epoch5,treechop,124,0.25,273493,0.006100190803408623
epoch5,treechop,124,0.5,273886,0.00981093943119049
epoch5,treechop,125,0.0,274673,0.03426297754049301
epoch5,treechop,125,0.1,274823,0.010141563601791859
epoch5,treechop,125,0.25,275049,0.003233677474781871
epoch5,treechop,125,0.5,275425,0.004793431609869003
epoch5,treechop,134,0.0,289660,0.00024111550010275096
epoch5,treechop,134,0.1,289843,0.009472819045186043
epoch5,treechop,134,0.25,290117,0.0006568980170413852
epoch5,treechop,134,0.5,290574,0.003393671941012144
epoch5,treechop,135,0.0,291490,0.006277051288634539
epoch5,treechop,135,0.1,291679,0.004903394263237715
epoch5,treechop,135,0.25,291962,0.002953135874122381
epoch5,treechop,135,0.5,292434,0.0024137042928487062
epoch5,treechop,138,0.0,296663,0.03515304997563362
epoch5,treechop,138,0.1,296858,0.006315292324870825
epoch5,treechop,138,0.25,297150,0.01680591329932213
epoch5,treechop,138,0.5,297637,0.009377549402415752
epoch5,treechop,145,0.0,311140,0.03765043616294861
epoch5,treechop,145,0.1,311307,0.005589637905359268
epoch5,treechop,145,0.25,311557,0.0006307020084932446
epoch5,treechop,145,0.5,311974,0.02443098835647106
epoch5,treechop,149,0.0,323333,0.01957535743713379
epoch5,treechop,149,0.1,323572,0.008591334335505962
epoch5,treechop,149,0.25,323930,0.0022510045673698187
epoch5,treechop,149,0.5,324527,0.0038293953984975815
epoch5,treechop,154,0.0,333986,0.01030602864921093
epoch5,treechop,154,0.1,334138,0.015594707801938057
epoch5,treechop,154,0.25,334366,0.001623470918275416
epoch5,treechop,154,0.5,334745,0.002573065459728241
epoch5,treechop,156,0.0,337454,0.03686656802892685
epoch5,treechop,156,0.1,337649,0.023814775049686432
epoch5,treechop,156,0.25,337942,0.0044704913161695
epoch5,treechop,156,0.5,338429,0.0018825131701305509
epoch5,treechop,158,0.0,341211,0.013905064202845097
epoch5,treechop,158,0.1,341562,0.02647251822054386
epoch5,treechop,158,0.25,342088,0.024916701018810272
epoch5,treechop,158,0.5,342965,0.0018717340426519513
epoch5,treechop,170,0.0,364588,0.025502188131213188
epoch5,treechop,170,0.1,364739,0.006630531046539545
epoch5,treechop,170,0.25,364966,0.0019309091148898005
epoch5,treechop,170,0.5,365344,0.003289956832304597
epoch5,treechop,176,0.0,375082,0.017066560685634613
epoch5,treechop,176,0.1,375305,0.004652880597859621
epoch5,treechop,176,0.25,375639,0.004979930352419615
epoch5,treechop,176,0.5,376196,0.00938357412815094
epoch5,treechop,185,0.0,393144,0.01745605282485485
epoch5,treechop,185,0.1,393300,0.0013653680216521025
epoch5,treechop,185,0.25,393535,0.00037927748053334653
epoch5,treechop,185,0.5,393926,0.0009388294420205057
epoch5,treechop,187,0.0,396784,0.025882776826620102
epoch5,treechop,187,0.1,397110,0.02260928601026535
epoch5,treechop,187,0.25,397598,0.01410217396914959
epoch5,treechop,187,0.5,398412,0.024033641442656517
epoch5,treechop,188,0.0,400041,0.023012982681393623
epoch5,treechop,188,0.1,400420,0.007232920732349157
epoch5,treechop,188,0.25,400987,0.008256735280156136
epoch5,treechop,188,0.5,401934,0.006025572307407856
epoch5,treechop,190,0.0,405912,0.027580611407756805
epoch5,treechop,190,0.1,406123,0.023166675120592117
epoch5,treechop,190,0.25,406440,0.01174558512866497
epoch5,treechop,190,0.5,406969,0.003888611914590001
epoch5,treechop,194,0.0,415139,0.019600506871938705
epoch5,treechop,194,0.1,415344,0.004205428063869476
epoch5,treechop,194,0.25,415651,0.0048869517631828785
epoch5,treechop,194,0.5,416163,0.007645023055374622
epoch5,obtain_spawn,ep001_1784633250670,0.0,0,0.007017859723418951
epoch5,obtain_spawn,ep001_1784633396270,0.0,0,0.003560909302905202
epoch5,obtain_spawn,ep001_1784633525602,0.0,0,0.002039294922724366
epoch5,obtain_spawn,ep001_1784647041967,0.0,0,0.0013357468415051699
epoch5,obtain_spawn,ep001_1784647176868,0.0,0,0.011118069291114807
epoch5,obtain_spawn,ep001_1784647301681,0.0,0,0.0073045892640948296
epoch5,obtain_spawn,ep001_1784647444573,0.0,0,0.0019427031511440873
epoch5,obtain_spawn,ep001_1784647592008,0.0,0,0.029391678050160408
epoch5,obtain_spawn,ep001_1784647708743,0.0,0,0.004464677534997463
epoch5,obtain_spawn,ep001_1784647828624,0.0,0,0.007847343571484089
epoch5,obtain_spawn,ep001_1784647943879,0.0,0,0.0034546295646578074
epoch5,obtain_coverage,0,0.0,0,0.006552301812916994
epoch5,obtain_coverage,0,0.1,40,0.008787334896624088
epoch5,obtain_coverage,0,0.25,100,0.0037471901159733534
epoch5,obtain_coverage,0,0.5,200,0.00033183625782839954
epoch5,obtain_coverage,1,0.0,400,0.0025781095027923584
epoch5,obtain_coverage,1,0.1,440,0.0012881809379905462
epoch5,obtain_coverage,1,0.25,500,0.0009842518484219909
epoch5,obtain_coverage,1,0.5,600,0.007009649183601141
epoch5,obtain_coverage,2,0.0,800,0.028470207005739212
epoch5,obtain_coverage,2,0.1,840,0.004489738028496504
epoch5,obtain_coverage,2,0.25,900,0.00584781588986516
epoch5,obtain_coverage,2,0.5,1000,0.0018389999167993665
epoch5,obtain_coverage,3,0.0,1200,0.02217726781964302
epoch5,obtain_coverage,3,0.1,1240,0.0024194344878196716
epoch5,obtain_coverage,3,0.25,1300,0.005408471450209618
epoch5,obtain_coverage,3,0.5,1400,6.094302989367861e-06
epoch5,obtain_coverage,4,0.0,1600,0.005603112280368805
epoch5,obtain_coverage,4,0.1,1640,0.0027200449258089066
epoch5,obtain_coverage,4,0.25,1700,0.0009038243442773819
epoch5,obtain_coverage,4,0.5,1800,0.0032903964165598154
epoch5,obtain_coverage,5,0.0,2000,0.0023029763251543045
epoch5,obtain_coverage,5,0.1,2040,0.0012398948892951012
epoch5,obtain_coverage,5,0.25,2100,0.0012448421912267804
epoch5,obtain_coverage,5,0.5,2200,0.016070861369371414
epoch5,obtain_coverage,6,0.0,2400,0.003171683754771948
epoch5,obtain_coverage,6,0.1,2440,0.009989365004003048
epoch5,obtain_coverage,6,0.25,2500,0.013458034954965115
epoch5,obtain_coverage,6,0.5,2600,0.004636832978576422
epoch5,obtain_coverage,7,0.0,2800,0.0034202546812593937
